order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
5610,101,Mary Jane,291,Smartphone,Electronics,Wallet,37,5074,2021-06-20 17:24:24,Germany,Hamburg,www.amazon.com,36090,N,Invalid CVV
5611,160,Trinity,274,Blouses,Clothing,Card,26,9055,2021-05-19 00:39:20,India,Mumbai,www.amazon.com,42737,N,Invalid CVV
5612,147,John Smith,219,Oven Mitts,Home & Kitchen,UPI,41,711,2021-03-22 12:00:33,India,Mumbai,www.ebay.in,34363,N,Insufficient Funds
5613,140,Trinity,300,Suits,Clothing,Invalid,7,131,2021-04-24 00:20:43,Germany,Berlin,www.amazon.com,67512,N,Insufficient Funds
5614,177,Trinity,264,Nightwear,Clothing,Card,44,3958,2021-10-02 23:55:22,UK,London,www.tatacliq.com,47588,N,Invalid CVV
5615,154,Joe Smith,295,Paper Clips,Stationery,UPI,30,3426,2021-04-09 00:05:17,Australia,Sydney,www.ebay.in,51026,N,Insufficient Funds
5616,162,Mary Jane,243,Fantasy,Books,Internet Banking,49,3462,2021-11-19 22:12:44,India,Bengaluru,www.amazon.com,84643,Y,None
5617,145,Neo,209,Jeans,Clothing,Wallet,45,3898,2021-05-12 09:37:22,UK,London,www.amazon.com,60577,Y,None
5618,109,Neo,299,Dish Rack,Home & Kitchen,UPI,46,5254,2021-05-31 11:26:28,India,Mumbai,www.amazon.com,28204,N,Insufficient Funds
5619,182,Joe Smith,297,Tablet,Electronics,Wallet,10,2438,2021-02-14 03:52:11,USA,Boston,www.amazon.com,27097,Y,None
5620,174,Trinity,282,Thrillers,Books,Internet Banking,21,3897,2021-02-07 09:54:53,Germany,Berlin,www.ebay.in,62488,Y,None
5621,180,John Smith,221,Microwave,Home & Kitchen,Invalid,8,4488,2021-07-11 06:56:16,Germany,Hamburg,www.tatacliq.com,43268,Y,None
5622,170,Neo,220,Socks,Clothing,Card,27,4018,2021-11-22 19:33:23,Germany,Hamburg,www.ebay.in,74245,N,Invalid CVV
5623,115,Mary Jane,229,Fiction,Books,UPI,8,9248,2021-08-23 13:36:19,India,Indore,www.flipkart.com,57940,N,Invalid CVV
5624,178,Neo,247,Headphones,Electronics,Card,26,2345,2021-05-25 19:59:51,India,Mumbai,www.flipkart.com,70314,Y,None
5625,143,Trinity,251,Horror,Books,Card,6,7723,2021-07-20 12:10:59,India,Indore,www.tatacliq.com,94202,N,Insufficient Funds
5626,120,Joe Smith,282,Pencils,Stationery,Internet Banking,44,5366,2021-03-06 15:43:13,Germany,Munich,www.ebay.in,66800,Y,None
5627,144,Trinity,209,Letter Opener,Stationery,Card,42,3923,2021-05-15 08:02:41,UK,Oxford,www.ebay.in,75123,Y,None
5628,187,John Smith,234,Plates,Home & Kitchen,Wallet,32,5307,2021-07-11 21:40:39,UK,Manchester,www.tatacliq.com,87142,N,Insufficient Funds
5629,180,Mary Jane,277,Spatulas,Home & Kitchen,Wallet,2,9355,2021-01-31 08:53:00,Germany,Munich,www.tatacliq.com,55932,N,Insufficient Funds
5630,153,Neo,225,Mugs,Home & Kitchen,Invalid,10,3080,2021-12-11 07:57:47,Germany,Berlin,www.amazon.com,74641,Y,None
5631,183,Trinity,236,Non-fiction,Books,Wallet,3,5128,2021-05-08 05:35:54,India,Mumbai,www.tatacliq.com,85997,N,Invalid CVV
5632,131,Trinity,255,Food Storage Containers,Home & Kitchen,Card,3,4145,2021-01-08 18:31:16,UK,London,www.tatacliq.com,62153,Y,None
5633,190,John Smith,232,Spatulas,Home & Kitchen,Internet Banking,11,6616,2021-09-23 01:29:14,Germany,Berlin,www.amazon.com,25563,N,Timeout
5634,189,Mary Jane,211,Coffee Maker,Home & Kitchen,Internet Banking,4,6643,2021-03-06 21:02:25,UK,Manchester,www.amazon.com,12348,N,Timeout
5635,193,John Smith,235,Oven Mitts,Home & Kitchen,UPI,33,1170,2021-11-08 20:53:41,UK,Oxford,www.tatacliq.com,25177,Y,None
5636,117,John Smith,236,Toaster,Home & Kitchen,Internet Banking,29,5062,2021-02-06 12:44:56,Australia,Brisbane,www.amazon.com,22375,N,Timeout
5637,101,John Smith,295,Notebook,Stationery,Wallet,42,1456,2021-03-12 02:04:29,India,Bengaluru,www.flipkart.com,51493,Y,None
5638,156,Unknown Customer,220,Food Storage Containers,Home & Kitchen,Internet Banking,43,5084,2021-01-28 05:24:26,India,Indore,www.flipkart.com,95878,Y,None
5639,137,Joe Smith,290,Whiteboard Markers,Stationery,Card,43,9553,2021-01-20 21:33:33,Germany,Munich,www.tatacliq.com,93409,Y,None
5640,182,Mary Jane,228,Pencil Sharpener,Stationery,Wallet,4,4902,2021-12-13 02:24:40,USA,Boston,www.flipkart.com,98471,N,Timeout
5641,138,Mary Jane,290,Headphones,Electronics,Wallet,44,6728,2021-12-29 15:54:46,UK,Oxford,www.tatacliq.com,82996,N,Timeout
5642,107,Mary Jane,298,Cookware,Home & Kitchen,UPI,8,762226,2021-08-06 14:32:58,USA,Boston,www.tatacliq.com,99499,N,Timeout
5643,162,Joe Smith,263,VR Headset,Electronics,Card,26,176135,2021-01-26 06:36:04,Germany,Munich,www.flipkart.com,48406,N,Insufficient Funds
5644,138,Joe Smith,221,Ruler,Stationery,Internet Banking,43,9821,2021-05-11 00:21:37,Germany,Munich,www.amazon.com,91561,Y,None
5645,102,Mary Jane,294,File Folder,Stationery,UPI,5,2272,2021-12-02 07:37:59,India,Indore,www.amazon.com,19758,N,Timeout
5646,182,Mary Jane,272,Historical Fiction,Books,Invalid,49,8700,2021-05-10 23:03:47,Australia,Sydney,www.ebay.in,85292,N,Insufficient Funds
5647,161,Neo,214,Gaming Console,Electronics,Invalid,35,5549,2021-09-10 08:34:40,Australia,Melbourne,www.flipkart.com,50849,N,Timeout
5648,101,Joe Smith,205,File Folder,Stationery,Internet Banking,40,9783,2021-05-21 07:09:51,India,Mumbai,www.flipkart.com,59407,Y,None
5649,135,Neo,281,Stapler,Stationery,Wallet,14,2983,2021-03-29 12:34:22,Germany,Berlin,www.amazon.com,29017,N,Invalid CVV
5650,123,Trinity,211,External Hard Drive,Electronics,Wallet,47,5102,2021-04-17 14:44:24,UK,Manchester,www.amazon.com,29198,N,Insufficient Funds
5651,157,Neo,278,Blouses,Clothing,Card,31,7149,2021-08-19 18:33:11,UK,London,www.flipkart.com,60489,N,Timeout
5652,105,Mary Jane,280,Hats,Clothing,UPI,14,6269,2021-04-10 17:27:49,USA,Boston,www.amazon.com,47467,Y,None
5653,128,Neo,299,Dish Rack,Home & Kitchen,Internet Banking,7,6041,2021-01-30 06:59:30,India,Indore,www.flipkart.com,42423,N,Timeout
5654,128,Trinity,295,Plates,Home & Kitchen,UPI,45,3494,2021-03-25 01:41:36,Australia,Melbourne,www.ebay.in,28663,Y,None
5655,160,Joe Smith,226,External Hard Drive,Electronics,UPI,25,326495,2021-01-12 09:48:43,Germany,Berlin,www.ebay.in,65155,N,Timeout
5656,149,Trinity,208,Chopping Board,Home & Kitchen,Wallet,25,2537,2021-12-27 22:27:26,Australia,Brisbane,www.ebay.in,17583,N,Invalid CVV
5657,124,Neo,274,Shorts,Clothing,UPI,22,6725,2021-11-27 06:29:08,Australia,Brisbane,www.amazon.com,22117,N,Invalid CVV
5658,195,Mary Jane,268,Textbooks,Books,Internet Banking,39,1365,2021-04-23 04:38:14,USA,Boston,www.flipkart.com,20970,N,Timeout
5659,124,Mary Jane,249,Fiction,Books,UPI,42,6198,2021-07-10 13:31:03,Germany,Hamburg,www.ebay.in,98772,N,Insufficient Funds
5660,146,John Smith,262,Bluetooth Speaker,Electronics,Card,42,9739,2021-10-20 20:32:48,Australia,Melbourne,www.amazon.com,24061,N,Invalid CVV
5661,136,John Smith,211,Measuring Cups,Home & Kitchen,UPI,6,7612,2021-09-02 10:48:55,UK,Oxford,www.flipkart.com,62557,Y,None
5662,154,Mary Jane,201,Kitchen Scale,Home & Kitchen,Wallet,27,5935,2021-04-11 03:14:00,Germany,Hamburg,www.ebay.in,39516,N,Timeout
5663,138,Joe Smith,245,Cutlery,Home & Kitchen,Card,27,2466,2021-06-26 01:05:20,Germany,Munich,www.flipkart.com,79390,Y,None
5664,105,Mary Jane,224,USB Flash Drive,Electronics,UPI,22,506053,2021-02-12 21:06:02,USA,Chicago,www.ebay.in,15142,Y,None
5665,184,Joe Smith,207,Memoir,Books,Card,21,747462,2021-02-04 07:44:47,USA,Boston,www.flipkart.com,88411,N,Insufficient Funds
5666,148,John Smith,262,Scarves,Clothing,Wallet,24,9174,2021-09-07 17:32:55,India,Bengaluru,www.amazon.com,75866,Y,None
5667,166,Trinity,280,Mugs,Home & Kitchen,Card,42,7774,2021-03-02 05:40:50,Germany,Munich,www.flipkart.com,14185,Y,None
5668,121,John Smith,292,Fitness Tracker,Electronics,Wallet,34,3911,2021-01-19 07:37:37,USA,Boston,www.flipkart.com,57627,Y,None
5669,157,John Smith,252,Sweaters,Clothing,Internet Banking,26,5174,2021-01-25 03:09:12,Germany,Munich,www.amazon.com,68688,N,Insufficient Funds
5670,143,Neo,245,Camera,Electronics,Wallet,20,8755,2021-06-13 02:33:05,USA,Boston,www.amazon.com,32468,Y,None
5671,178,Trinity,202,Microwave,Home & Kitchen,Card,2,9928,2021-04-16 08:10:22,Australia,Melbourne,www.amazon.com,63614,N,Insufficient Funds
5672,120,Trinity,212,Toaster,Home & Kitchen,Wallet,5,8341,2021-03-18 07:22:18,USA,Boston,www.amazon.com,22024,Y,None
5673,155,Mary Jane,242,Skirts,Clothing,Internet Banking,9,9035,2021-04-05 04:06:58,Australia,Melbourne,www.tatacliq.com,25939,Y,None
5674,172,Joe Smith,278,Underwear,Clothing,Card,23,7273,2021-09-11 22:14:20,UK,London,www.flipkart.com,90743,Y,None
5675,111,Trinity,209,Cookbooks,Books,Wallet,40,4112,2021-04-28 08:21:11,India,Bengaluru,www.ebay.in,57981,N,Insufficient Funds
5676,160,Mary Jane,257,Bluetooth Speaker,Electronics,Wallet,9,9232,2021-10-26 20:32:55,Germany,Berlin,www.flipkart.com,87444,Y,None
5677,105,Neo,262,Thrillers,Books,Card,42,6426,2021-02-07 06:33:14,Germany,Berlin,www.flipkart.com,24700,Y,None
5678,101,John Smith,207,Sportswear,Clothing,UPI,17,5570,2021-04-16 00:15:51,India,Bengaluru,www.flipkart.com,27776,N,Timeout
5679,105,Neo,300,Glasses,Home & Kitchen,Internet Banking,23,5546,2021-02-17 08:02:41,UK,London,www.amazon.com,40502,N,Invalid CVV
5680,148,Joe Smith,293,Cutlery,Home & Kitchen,Card,20,5980,2021-01-31 16:16:23,UK,London,www.ebay.in,35955,Y,None
5681,153,Mary Jane,263,Kitchen Towels,Home & Kitchen,Internet Banking,7,9537,2021-05-10 18:02:54,Australia,Melbourne,www.tatacliq.com,32317,N,Insufficient Funds
5682,132,Trinity,289,Calculator,Stationery,UPI,1,8266,2021-04-15 03:21:09,Australia,Brisbane,www.tatacliq.com,40987,Y,None
5683,140,Trinity,300,Coffee Maker,Home & Kitchen,UPI,20,6837,2021-05-29 09:20:42,UK,Oxford,www.flipkart.com,53227,N,Insufficient Funds
5684,150,Neo,222,Kitchen Towels,Home & Kitchen,Internet Banking,13,6580,2021-05-09 02:01:34,Australia,Sydney,www.ebay.in,18693,Y,None
5685,138,Unknown Customer,212,Dish Rack,Home & Kitchen,Wallet,27,2493,2021-11-22 07:21:29,Germany,Munich,www.ebay.in,87189,Y,None
5686,171,Mary Jane,216,Mugs,Home & Kitchen,Wallet,12,6690,2021-01-11 01:40:58,India,Mumbai,www.amazon.com,89435,Y,None
5687,176,John Smith,242,Pencils,Stationery,Card,32,2506,2021-04-07 09:43:08,Germany,Hamburg,www.ebay.in,16195,Y,None
5688,192,Neo,289,Glue Stick,Stationery,UPI,42,1260,2021-06-29 08:12:37,Germany,Hamburg,www.amazon.com,79548,Y,None
5689,155,Joe Smith,273,Young Adult,Books,Internet Banking,47,5262,2021-08-21 10:05:48,UK,London,www.ebay.in,79456,N,Insufficient Funds
5690,135,Mary Jane,267,Scarves,Clothing,UPI,1,3959,2021-06-12 03:18:15,USA,Boston,www.flipkart.com,29178,N,Invalid CVV
5691,107,John Smith,287,Bluetooth Earbuds,Electronics,Internet Banking,2,349,2021-09-18 20:48:56,Australia,Melbourne,www.flipkart.com,58619,N,Timeout
5692,148,Trinity,243,Suits,Clothing,Wallet,13,3752,2021-12-23 21:36:45,Germany,Munich,www.flipkart.com,11531,N,Timeout
5693,134,Trinity,225,Young Adult,Books,Card,43,2514,2021-07-21 04:31:31,USA,New York,www.ebay.in,36698,N,Timeout
5694,187,John Smith,280,Microwave,Home & Kitchen,Internet Banking,8,4529,2021-05-25 15:49:57,Australia,Sydney,www.amazon.com,29870,N,Insufficient Funds
5695,198,Joe Smith,297,Memoir,Books,Card,33,8661,2021-10-29 22:58:34,India,Indore,www.tatacliq.com,39438,N,Invalid CVV
5696,199,Mary Jane,289,Horror,Books,UPI,40,4505,2021-10-13 20:29:07,Germany,Berlin,www.ebay.in,27186,Y,None
5697,126,Mary Jane,244,Calculator,Stationery,Card,7,8137,2021-09-30 05:12:50,Germany,Munich,www.amazon.com,25628,N,Insufficient Funds
5698,107,John Smith,206,Pencil Sharpener,Stationery,Wallet,46,1128,2021-08-12 11:38:55,Germany,Hamburg,www.ebay.in,96318,Y,None
5699,182,Trinity,275,Sweaters,Clothing,UPI,10,4919,2021-09-29 17:38:34,Germany,Berlin,www.tatacliq.com,96407,Y,None
5700,149,Joe Smith,216,Jeans,Clothing,Card,24,8826,2021-09-03 04:27:39,UK,Manchester,www.amazon.com,87956,Y,None
5701,131,Neo,297,Memoir,Books,Wallet,19,5732,2021-04-04 08:32:23,Australia,Brisbane,www.amazon.com,85318,Y,None
5702,162,Joe Smith,274,Classics,Books,Internet Banking,9,7902,2021-12-28 15:16:06,India,Mumbai,www.tatacliq.com,25808,N,Timeout
5703,193,Mary Jane,268,Suits,Clothing,Card,7,1027,2021-10-05 00:50:41,UK,London,www.tatacliq.com,58806,Y,None
5704,170,John Smith,292,Binder,Stationery,Card,45,857688,2021-04-24 19:30:05,Australia,Sydney,www.flipkart.com,30785,N,Insufficient Funds
5705,114,Joe Smith,285,Thrillers,Books,Card,10,6480,2021-12-02 18:11:30,Australia,Melbourne,www.amazon.com,72287,Y,None
5706,122,Joe Smith,253,Highlighters,Stationery,Card,6,2107,2021-01-17 00:01:37,UK,Oxford,www.flipkart.com,91634,Y,None
5707,114,Trinity,291,Swimwear,Clothing,UPI,48,5524,2021-04-20 01:56:28,USA,Chicago,www.tatacliq.com,61619,Y,None
5708,164,John Smith,219,Toaster,Home & Kitchen,Wallet,31,5546,2021-07-24 23:17:18,UK,Manchester,www.tatacliq.com,98541,Y,None
5709,128,John Smith,211,Sportswear,Clothing,UPI,6,7447,2021-03-30 22:54:43,Australia,Brisbane,www.tatacliq.com,26486,Y,None
5710,174,Mary Jane,200,Oven Mitts,Home & Kitchen,Internet Banking,22,2585,2021-06-13 02:07:54,Australia,Brisbane,www.ebay.in,37973,N,Insufficient Funds
5711,165,Mary Jane,281,Markers,Stationery,Card,3,8731,2021-12-20 04:39:30,UK,Manchester,www.flipkart.com,36904,N,Insufficient Funds
5712,107,Joe Smith,266,Letter Opener,Stationery,UPI,3,4598,2021-06-22 07:43:41,Germany,Berlin,www.ebay.in,21397,N,Timeout
5713,153,Neo,285,Underwear,Clothing,Wallet,18,5000,2021-07-04 10:46:27,Australia,Brisbane,www.flipkart.com,68589,N,Invalid CVV
5714,150,Trinity,244,Dresses,Clothing,Wallet,6,297,2021-10-31 18:49:17,India,Indore,www.flipkart.com,47636,N,Timeout
5715,108,Mary Jane,246,Science Fiction,Books,Internet Banking,11,4225,2021-10-28 20:06:28,India,Mumbai,www.tatacliq.com,64294,Y,None
5716,143,John Smith,266,Graphic Novels,Books,Wallet,28,9310,2021-07-14 22:52:57,Germany,Munich,www.ebay.in,94974,Y,None
5717,105,Trinity,221,Markers,Stationery,Internet Banking,48,6461,2021-05-14 15:51:01,USA,Chicago,www.tatacliq.com,58240,Y,None
5718,126,Joe Smith,207,Children's Books,Books,Internet Banking,12,3101,2021-10-06 16:18:01,Germany,Berlin,www.ebay.in,39775,N,Insufficient Funds
5719,189,Mary Jane,200,Markers,Stationery,UPI,36,8266,2021-09-07 15:55:49,UK,Manchester,www.tatacliq.com,46811,N,Timeout
5720,197,Neo,216,Binder,Stationery,Internet Banking,28,3409,2021-03-20 01:31:48,UK,London,www.flipkart.com,29751,Y,None
5721,136,John Smith,268,Scarves,Clothing,UPI,28,2775,2021-02-24 21:21:28,Australia,Melbourne,www.amazon.com,69261,N,Invalid CVV
5722,159,Joe Smith,265,Thrillers,Books,Internet Banking,40,9176,2021-08-01 22:28:23,Australia,Melbourne,www.flipkart.com,75615,N,Invalid CVV
5723,200,Joe Smith,249,Dish Rack,Home & Kitchen,Wallet,27,3693,2021-02-09 11:56:44,India,Bengaluru,www.ebay.in,56578,Y,None
5724,192,Joe Smith,205,Projector,Electronics,UPI,32,9814,2021-06-11 08:05:03,UK,Oxford,www.tatacliq.com,68590,N,Timeout
5725,152,Mary Jane,263,Blender,Home & Kitchen,Wallet,1,120,2021-12-27 09:27:50,Australia,Sydney,www.tatacliq.com,25472,Y,None
5726,106,John Smith,287,Headphones,Electronics,UPI,49,7192,2021-04-15 01:09:10,UK,Oxford,www.tatacliq.com,31742,Y,None
5727,106,Trinity,273,Toaster,Home & Kitchen,UPI,3,1084,2021-03-10 07:02:22,UK,London,www.ebay.in,63149,Y,None
5728,184,Trinity,243,Stapler,Stationery,UPI,30,3047,2021-02-23 19:05:20,Germany,Munich,www.amazon.com,66692,Y,None
5729,106,John Smith,271,Memoir,Books,Card,25,4676,2021-01-13 06:39:25,USA,New York,www.ebay.in,47673,Y,None
5730,179,Joe Smith,207,Drone,Electronics,Wallet,26,5699,2021-01-08 04:09:09,UK,London,www.amazon.com,63141,Y,None
5731,109,Joe Smith,293,Camera,Electronics,Card,23,1304,2021-05-13 22:05:46,Australia,Melbourne,www.tatacliq.com,43530,Y,None
5732,101,Mary Jane,284,Calculator,Stationery,UPI,1,9366,2021-08-31 10:09:35,Germany,Berlin,www.amazon.com,34886,N,Timeout
5733,199,Unknown Customer,291,Shoes,Clothing,UPI,28,6088,2021-11-18 20:33:05,Australia,Melbourne,www.amazon.com,91968,N,Timeout
5734,136,Joe Smith,240,Sticky Notes,Stationery,Wallet,21,8906,2021-06-20 03:57:39,India,Mumbai,www.ebay.in,95090,N,Timeout
5735,166,John Smith,245,Blouses,Clothing,Card,49,3741,2021-06-09 12:53:36,Australia,Sydney,www.tatacliq.com,31876,Y,None
5736,189,Joe Smith,218,Hoodies,Clothing,Internet Banking,16,4892,2021-02-03 07:51:34,India,Mumbai,www.amazon.com,71544,Y,None
5737,122,Joe Smith,261,Smart TV,Electronics,Card,19,4650,2021-12-18 18:59:19,India,Bengaluru,www.flipkart.com,97931,Y,None
5738,187,Mary Jane,206,Poetry,Books,Wallet,49,1526,2021-06-11 23:37:25,Australia,Sydney,www.flipkart.com,15700,N,Invalid CVV
5739,193,Trinity,258,Measuring Cups,Home & Kitchen,Wallet,23,7287,2021-06-15 22:22:35,Germany,Hamburg,www.ebay.in,53942,Y,None
5740,188,Neo,264,Stapler,Stationery,Internet Banking,14,6835,2021-09-30 11:11:37,UK,Oxford,www.ebay.in,30182,Y,None
5741,106,Joe Smith,291,Skirts,Clothing,Wallet,41,7717,2021-04-07 19:04:55,USA,New York,www.ebay.in,95815,N,Invalid CVV
5742,129,Joe Smith,222,Textbooks,Books,Internet Banking,35,7821,2021-10-03 12:35:28,UK,Manchester,www.flipkart.com,47673,N,Insufficient Funds
5743,174,John Smith,219,Whiteboard Markers,Stationery,Internet Banking,40,9579,2021-03-13 22:40:31,India,Mumbai,www.amazon.com,33307,N,Insufficient Funds
5744,118,Neo,247,Underwear,Clothing,UPI,31,4163,2021-09-23 02:56:09,UK,Manchester,www.tatacliq.com,46938,Y,None
5745,171,John Smith,270,Smartphone,Electronics,Internet Banking,19,9563,2021-01-11 23:44:57,India,Mumbai,www.tatacliq.com,49485,Y,None
5746,114,John Smith,288,Young Adult,Books,Wallet,35,6069,2021-01-10 18:22:08,Australia,Brisbane,www.amazon.com,23644,N,Timeout
5747,162,Trinity,234,Fiction,Books,Internet Banking,34,7624,2021-05-06 04:40:53,India,Bengaluru,www.ebay.in,72624,N,Timeout
5748,142,John Smith,235,Home Theater System,Electronics,Internet Banking,1,1238,2021-06-03 23:10:46,UK,Manchester,www.tatacliq.com,27570,N,Invalid CVV
5749,197,Joe Smith,248,Eraser,Stationery,Internet Banking,44,7852,2021-12-12 05:27:28,Germany,Hamburg,www.amazon.com,92474,Y,None
5750,191,Neo,236,Bluetooth Earbuds,Electronics,Wallet,32,7429,2021-10-03 00:06:31,USA,Boston,www.ebay.in,52348,Y,None
5751,158,Joe Smith,233,Smartphone,Electronics,Internet Banking,19,4862,2021-06-09 17:07:47,India,Indore,www.ebay.in,83105,Y,None
5752,115,John Smith,281,Eraser,Stationery,Card,23,5494,2021-12-30 13:06:34,Germany,Hamburg,www.flipkart.com,84805,N,Invalid CVV
5753,199,John Smith,221,Ruler,Stationery,Card,23,9303,2021-07-24 12:43:47,India,Indore,www.ebay.in,62422,Y,None
5754,107,John Smith,241,File Folder,Stationery,UPI,13,9,2021-09-09 20:17:34,UK,Manchester,www.flipkart.com,82051,N,Timeout
5755,192,John Smith,291,Ruler,Stationery,Card,20,7929,2021-06-02 18:19:41,India,Mumbai,www.ebay.in,49908,N,Insufficient Funds
5756,180,Neo,262,Suits,Clothing,Internet Banking,4,950,2021-07-18 08:09:23,India,Bengaluru,www.flipkart.com,66672,Y,None
5757,119,Neo,272,Binder,Stationery,UPI,16,9048,2021-09-26 02:55:46,Australia,Brisbane,www.ebay.in,29390,N,Insufficient Funds
5758,190,Neo,222,Kitchen Scale,Home & Kitchen,Wallet,41,4196,2021-01-18 19:05:29,UK,London,www.amazon.com,32064,Y,None
5759,144,Mary Jane,264,Scarves,Clothing,UPI,14,7972,2021-05-08 02:08:16,India,Mumbai,www.ebay.in,45276,Y,None
5760,138,Mary Jane,204,Smart TV,Electronics,UPI,34,6495,2021-01-23 14:28:45,Germany,Munich,www.tatacliq.com,25089,N,Invalid CVV
5761,183,Mary Jane,288,Tape,Stationery,UPI,49,8656,2021-12-26 22:00:52,USA,Chicago,www.flipkart.com,68671,N,Timeout
5762,178,Mary Jane,271,Highlighters,Stationery,UPI,25,4684,2021-06-13 20:16:50,Germany,Munich,www.ebay.in,74137,Y,None
5763,172,Neo,202,Travel Books,Books,Card,43,4194,2021-02-18 22:19:56,Germany,Berlin,www.amazon.com,67800,Y,None
5764,133,Trinity,284,Travel Books,Books,UPI,32,4492,2021-11-13 13:30:09,Germany,Munich,www.flipkart.com,66062,Y,None
5765,140,Mary Jane,297,Drone,Electronics,UPI,21,1996,2021-09-01 14:06:32,Australia,Melbourne,www.amazon.com,56750,Y,None
5766,184,Joe Smith,218,Graphic Novels,Books,UPI,20,1373,2021-11-17 14:59:00,Australia,Brisbane,www.flipkart.com,15985,N,Invalid CVV
5767,148,Trinity,297,Shorts,Clothing,Internet Banking,7,125,2021-10-24 18:35:45,USA,Chicago,www.ebay.in,29267,N,Insufficient Funds
5768,200,Trinity,249,Binder,Stationery,UPI,26,6650,2021-03-11 09:56:49,UK,Oxford,www.flipkart.com,98069,Y,None
5769,102,Neo,276,Dresses,Clothing,UPI,47,3794,2021-06-16 06:07:03,USA,New York,www.flipkart.com,28429,N,Invalid CVV
5770,158,Trinity,252,Chopping Board,Home & Kitchen,Wallet,5,9104,2021-02-28 13:19:30,India,Indore,www.tatacliq.com,41655,N,Insufficient Funds
5771,195,Neo,292,Bluetooth Earbuds,Electronics,Wallet,42,8554,2021-11-04 21:09:32,UK,Manchester,www.amazon.com,34646,N,Invalid CVV
5772,128,Mary Jane,208,Projector,Electronics,Internet Banking,43,9930,2021-11-28 20:45:21,Germany,Hamburg,www.ebay.in,61868,N,Insufficient Funds
5773,167,Mary Jane,265,Scarves,Clothing,UPI,1,1776,2021-10-30 17:45:08,UK,Oxford,www.amazon.com,57313,Y,None
5774,108,Mary Jane,300,Gaming Console,Electronics,Wallet,20,1138,2021-02-25 06:35:49,Germany,Hamburg,www.amazon.com,87328,N,Invalid CVV
5775,173,Neo,227,Stapler,Stationery,Internet Banking,50,866,2021-07-20 02:06:36,India,Mumbai,www.ebay.in,88872,N,Invalid CVV
5776,167,Trinity,213,VR Headset,Electronics,UPI,39,4189,2021-04-09 05:47:01,UK,London,www.ebay.in,62708,N,Insufficient Funds
5777,186,Trinity,225,Hats,Clothing,Wallet,43,793142,2021-01-14 01:11:28,Germany,Munich,www.ebay.in,20260,N,Invalid CVV
5778,131,Mary Jane,245,Scissors,Stationery,Internet Banking,3,4300,2021-03-22 04:14:40,Germany,Munich,www.flipkart.com,39468,Y,None
5779,145,Trinity,238,Pens,Stationery,Card,44,3144,2021-01-26 06:53:04,USA,New York,www.tatacliq.com,71355,N,Insufficient Funds
5780,186,Trinity,283,Fantasy,Books,Card,46,8439,2021-02-19 05:07:40,UK,London,www.tatacliq.com,11764,N,Invalid CVV
5781,174,Joe Smith,272,Scarves,Clothing,Internet Banking,9,927,2021-03-04 01:13:39,UK,Oxford,www.ebay.in,59502,Y,None
5782,186,Neo,274,Non-fiction,Books,Card,25,3510,2021-04-17 10:37:22,UK,Manchester,www.flipkart.com,93186,N,Timeout
5783,117,Unknown Customer,242,Hats,Clothing,UPI,36,2584,2021-09-27 12:56:31,USA,Chicago,www.amazon.com,15693,N,Insufficient Funds
5784,124,Neo,228,Oven Mitts,Home & Kitchen,Wallet,13,6226,2021-06-03 11:53:58,Germany,Berlin,www.amazon.com,37087,Y,None
5785,129,Joe Smith,261,External Hard Drive,Electronics,Card,50,9105,2021-12-01 17:23:38,Australia,Melbourne,www.flipkart.com,83481,N,Timeout
5786,168,Mary Jane,234,Air Fryer,Home & Kitchen,Internet Banking,49,8419,2021-09-17 00:48:20,USA,Chicago,www.flipkart.com,91793,Y,None
5787,181,Neo,240,Laptop,Electronics,Card,14,930396,2021-04-30 08:03:22,UK,London,www.amazon.com,77889,Y,None
5788,198,Neo,257,Children's Books,Books,Wallet,38,2773,2021-09-14 18:51:00,UK,Manchester,www.amazon.com,40721,Y,None
5789,134,John Smith,249,Chopping Board,Home & Kitchen,Internet Banking,8,1344,2021-10-26 18:09:34,Germany,Berlin,www.amazon.com,51818,Y,None
5790,160,Neo,261,Toaster,Home & Kitchen,Internet Banking,11,9700,2021-04-08 07:48:10,USA,Boston,www.flipkart.com,51669,N,Insufficient Funds
5791,111,John Smith,298,Bluetooth Earbuds,Electronics,Invalid,38,2441,2021-12-15 21:44:38,India,Bengaluru,www.ebay.in,72339,Y,None
5792,192,Mary Jane,243,Nightwear,Clothing,Card,17,7028,2021-01-01 00:46:00,USA,Chicago,www.ebay.in,76129,Y,None
5793,195,Neo,238,Comics,Books,Wallet,12,6647,2021-11-05 12:49:41,Australia,Brisbane,www.flipkart.com,15490,N,Timeout
5794,185,Mary Jane,222,Binder,Stationery,Card,7,8341,2021-04-13 19:17:55,India,Indore,www.tatacliq.com,55976,Y,None
5795,152,John Smith,256,Memoir,Books,Card,23,965,2021-03-31 18:26:02,India,Indore,www.flipkart.com,67092,Y,None
5796,129,John Smith,223,Cookware,Home & Kitchen,Card,20,9426,2021-05-09 07:52:25,USA,Chicago,www.ebay.in,58723,N,Invalid CVV
5797,178,Trinity,214,Fantasy,Books,UPI,34,2570,2021-07-01 21:15:54,Germany,Berlin,www.tatacliq.com,51513,N,Insufficient Funds
